,user_mean
MrPOzC4Fz_xEwJkA051V8g,3.8
dp7543LZcoOyjK1y954N4A,3.18
eJxjxSPr5qmABcID1sKW7Q,3.76
JnRT9i2d71pY8D8ngzCz9Q,3.51
Yoa2y89jR7tAnWRLSDca7Q,4.22
vGj7Dmd3aSNxmfraIQ7THg,3.25
svMz9c-qqM9_vSMpj8q2BA,4.08
K5oJ9aQth_Ltg3Awgjy-wA,3.37
tsoN88_D4FaYT_geeB_xLw,4.0
tVIu_vzLzZ6trhuqFcAZWA,3.71
5E193w76Qlhoi1gkyakW2A,3.8
2nXFEyQ06RfcdAXIPbxuwA,3.63
H2cZDkDiVszLutRl5_4eRQ,3.63
WgX4RZT2nbqXcJclDWHWYg,3.86
DagST7fnLP-d1lqKs-cPig,4.17
wtUoL4HryCAGEiCx6hf4eA,5.0
OrZxA912pFB2-sAkMdoZaQ,4.25
AWcwYAZyqZOheTNEwdAF8A,3.49
-jgGsPzZ4W2TyGh7KOwl9Q,3.68
Ui00Ci0DO3TCElTJ1rVY6w,3.84
eBFm-lABQiKpaUcPDfYOgA,3.62
gJEJg1fPVDPnkdcVFbVlBQ,3.83
LN_Y01b4W9hgtDade_XM4w,3.96
ClYB5q9F4S_otGL5NE6jVg,3.45
BV8c4QZEzvPWA00ZqJp-jQ,3.88
4GBlFEDgO3BTiIVZCS_21w,3.89
zqH1my41lrpzHE1MLWPFtA,3.94
97qw6Mruv6ggKbkHAG0TlA,3.0
UKEoR821QJ6kTXzaNMSQJw,4.71
sYe1DZYWnAHVfEzWlLkaAw,3.44
Da4aw-NF9ond8U6XYRmT0g,3.49
4zf7FJ_LGXtPdkiql2vdsA,5.0
0j9BH_ymVlCqm3qqFWwoFg,3.74
dtRq5s3va1ktvVimAnK6sw,4.07
o33IBagNFxdJhIrRTl691Q,3.73
jGsPOCaHCiBUJhBdFOe9-A,4.78
9Bdgj3iEZgx3fygSsvBs7A,4.22
3HJnRDIEGA5l33z3x3iltg,5.0
QeDbz3hrbt5TaJwi_E4n1g,3.67
UMq89piQvpAVFVfiGc6ndA,3.7
7tA6O_H0uWtszsIbolpgsw,3.9
8p4at4zdzCpueAmSBaorZA,3.83
lmiDCrmas8TxRsbIGZX9Pg,3.85
obeCL4RSBKnG_LiO9dvE4A,4.13
9ATHS9aF-O8aOU6g-P1X9g,4.14
jpbXg1yKBl4FurBi5ukseQ,2.8
DWYH3H49-KhUoJX7TfidaQ,4.67
nWouNfZD3Pw08RYizxkqcA,3.57
4ISG7_E0jmpjIZlBBtZnQQ,3.21
JVeCUlDmcwJ3pteEdmzeHg,4.3
yEzlmDFbVrTI9R4cZTaUrw,3.52
DTnEAKk2UKl7y5oraiePpg,4.1
Cxt0n_IohFGXncyomAEv0Q,4.29
3m0aWTZ7DVdJzRAkPUXizA,4.5
qK1rzRnD-QD4sRxDU4NhlQ,4.05
F6QsMoJdvtohlbnST-fDyQ,4.42
Ku_NR6HjGnmx8axWiR4UNA,3.86
vOOfEwZqXLOFDH4o83HRFA,2.47
N3tOIz7myy4YasKwuEgoyA,3.81
rYG_FSHAdLp2BmkKKCt_IA,4.33
zCC6huLkNBEr3JUgQyxJbg,3.69
itWDC1MoquLplv0uIn36xQ,4.11
M6Wi9pKDx-W6rGgmf9GVMw,4.28
POHQEtLi_u1MkysI7Hn0DQ,3.0
SscF2gvZFSPE9D-ijmq2VQ,3.62
A7p8fnVMFQ5GuMY2Szb81g,3.93
vTvxsif_dlYJOtFxS-t2RQ,3.71
BDr8TUhhQgiTXvv1499oEg,3.91
yQO6VkPeSEScs0xGkANSLg,3.0
dn9DSDp9CYCRffmL1voq6g,3.85
X8Rs9nbLmXJv7FaEUspLCw,3.78
vvrBA4jHwTRF-tFw8j-ASQ,3.77
IpCH-jaFA-1YgCdi6YmnFg,3.55
S0pUSu8UmUxPaYR03KqX0g,4.12
zcSzK5KQmnsyg0umeezTYg,3.57
bBS2Qsf--DYRXbYe5q4CcQ,3.65
VA7_Zc2hW1QBLUuNoiXaXw,4.0
_-Zrzf2QYiw4KHugUTXNYQ,3.77
xs_fnNe0hofd7ZOupCjesQ,3.56
mR7LQurf_awsKqDK46NRew,4.48
xHIyBT2iOb4d0ytVMfAzTg,3.57
0VfJi9Au0rVFVnPKcJpt3Q,3.45
4hR-tE1PYvp7Go5a8s8pmw,3.68
N-0qJ-03xPg2t5lYu0z6BQ,3.95
nX8uAoc0_PgIc1YBhfW7zQ,3.76
tiyg_cQaPdUuSG95Xpi_sA,3.5
p4SNP70HYUpK_wXhRpIcFQ,4.27
8WUFsW1Hz4dkoaPMUMq4xg,3.44
rO2onIJ7jEb7DADuiknNJQ,3.64
TnJkGewuDhD0Dr6e5f58lQ,4.14
7Pyi-M7MfO3R2PHTuVY0TA,4.15
MY2r94nlkRPLKC149-t5OQ,2.95
kG0XNpPjIihErYXINk7OYA,4.07
dv7buwZ16bX75jKufhOc3Q,4.0
ajEWtu_h76FDdEDxwdTWmg,3.78
lv9lWeeWSpb0tuecrKg1Dw,3.47
d0wJVf7Gv7v1B-HHYhxZtQ,3.12
ix2q3b4FcbeV7L52Lxj33g,3.52
ncCSMaszZYkNS596yYwesg,3.0
O_gd75OCbEbBhZrAJZ5ebQ,4.31
25QJFdXmXGSvRhU8m33_Iw,3.53
4oBViNYcsWpPexC405Gh2w,3.85
weYT-xJwz8o7mLNWIhD6HA,3.79
1GY4wZhI1pvTTYeJFcjsYA,5.0
F97G9Uy4xlTf8hocE6jS7w,2.8
BXKGr3dETxebTObAbgDFYQ,4.29
U5TnaAf__Bn1wbe44T4c_g,3.92
lCuQt3OikgWoRWxq-Phzpw,4.33
ZZ43etAB2n_T53YBYtf8Dw,2.93
qph_LkeFT6DMl2IzknQNGQ,4.13
MwJVSTsUB-htphNZaIC43g,4.32
5KF1Tdo0ZTwyvzpv6LLWUQ,3.9
19FkHmJef18CJedDPgJ_yw,3.61
y7NxB1I19YIxTSeZLfk6PA,4.02
6_6WFq59E_L0wyI-uVzR_w,3.62
k5bDN0HquYYiScd5Tz41Pg,3.52
SjW6SsaOpvNOhiIONJdtTQ,3.81
Py-iGXvODnHodfVXWmpaTg,3.93
upssaszVG_egJVRKBU5Dzg,3.67
Q96IRvil6RNgdLmGKuh81A,3.84
cbxUyCUMjkWAs1h4auYeAw,4.18
SLtSL-N1RfTcDUdW5I4z5w,3.31
7W4egS-WyR0hRHMfQtPEOQ,4.06
Mex8qXT7nR89uTKX_qtgSA,3.93
ufQjgArgoMP4yS0uZWPEFw,3.0
cXO6Prlk8VSwOeBAWJkYbw,3.32
qkbiaiS8t8YHWx3J04NjSw,4.08
H2MdxOhYs3w9tvMKbHkBlg,2.5
YK-g0g4HbI6uVegt2ac8xA,3.79
YI0L27dUtpQO3HqQpUxkHQ,3.3
gFyYGunVZQNkxjTgkaRQVA,4.88
UM6ARMpyqvM2aJ3Wnzwcog,3.84
Ap5atWJUGnJ6B-XCzbZjWA,3.6
GRgBu4K7GOb3354esp_xkg,3.73
hs8t_DMnNNpf_wXtFE2xpw,3.95
WblG2-t1_NmaDUgagoMpZA,4.26
1eXzNPQGdLBDQDzCXn0m5Q,3.76
5saa_BOghtL_vWCuNyJ0Qw,4.0
7cR92zkDv4W3kqzii6axvg,3.45
rmnrwyrbTCDjK2gOtEwm8A,3.67
1q-NR8saXXMK66p7Fh_8Mg,3.89
vF4B6eFdoDmyV_l7MLHMzw,3.59
v5k-__wHo2xPI25WO-dcQA,3.79
RMX11FC48KZTYIeExtGUCw,3.42
0Dngp-JFYvvXD4cy6plvbA,4.11
eshIqohS-9FMLdKOhTr2Ng,4.26
iKbTz_0m4rEOB4yTL12VSQ,3.57
FdTiUJh4NRewatdg0I6flw,3.43
usqkiMaReCzDY5LTjEIKBQ,3.46
qAUOP0eFIzj5nIFuWJaTIQ,3.27
5-2JHDnSsoSaoRKDHPeTtQ,4.13
ZVBvgWyq0ZP-Td2SXMeDAA,3.27
PCr2pe5_fI2cD8LroSCZkQ,3.91
HfNSOBGT7payhKfl998BzQ,3.69
q9XgOylNsSbqZqF_SO3-OQ,3.48
2kceAwjbj3I9XOeQPF3lMw,3.73
sfutLqL8FsLE_iv5IM97XQ,3.44
NWh7AAPcOmAKSFOfukEsSw,3.6
hGitwL2Ixiq3C6mJyQrlPw,2.36
yc3aIiCAn5D6zi1zeYU4QQ,4.11
vAyZG9azrT3bGBjC5hHBaQ,4.36
UBIeuiLY9PobybSgo0qhWw,3.65
Bc2UjSePEGvqSdHvz2HKGA,4.14
5YrxWfIe4yguL83w8qoGqg,2.0
IC_herUwBVQ1mt8Pf1to3w,4.29
IjafRfMSAQpInLlw-Vi0Cg,3.48
0D0ypakiUxrN5c7gCUy_Xg,4.0
jlXbohgL1d8Yg4uPY9KOvw,4.16
giwch_jkHmILclbawH3FSg,3.95
WsJo2lfomyGzgIFmVtFgiw,4.0
PPYuCKkGHtcJCW0cLAYJxg,4.38
_1BMyBcMBjkrupgzLrJYxg,3.89
FgkmsIAmA3uKx5bLNkXF9A,3.05
XiV696C2EHJ2kLwr5miHlw,4.58
irc0y-KlZxflkW_JoOhGWQ,3.64
jgYuiM4WLF8wIuhN9VSY7g,3.5
GubdNFoDAsiwE6bWIr97cQ,3.54
x0r-IamYgKMgF3v7tJ_PTg,3.38
zJurvQwVqI5ripRGQaTIlA,2.33
RqfHaelhNMn-UpTRnAtw8w,4.23
F3MuccVKGKuWM34d1epDLg,3.67
r-zwGpl12La0MQn4Jf-2hw,2.93
XHhvOeDw9PmQyBRpl0lFcw,4.14
cRyNICH0mhjxagvSyVr60Q,3.9
QiR2X306Yzd9fuJdKDhkGg,3.57
qeVLQCePbacAwFL9mBaRbQ,3.3
ReU4gpNU6kptcO5kT5IGkw,5.0
U57ebl1SZYVYJqe9Ksvnkw,4.35
zp-DF3qfvOn5ko_vjpQLOg,3.14
8Uuwc4VaupFWvlGRwOZ31w,3.88
ylWOj2y7TV2e3yYeWhu2QA,3.79
kvBcEmrcMAdxA31A3dhYfw,3.86
5RtJforBznyxFKQpdvBZDQ,4.0
dWMP2lpyhQTe028N0wAgKA,3.82
L6uz4WwrkfZhxTKz2fBnpg,4.2
9ellV9VrEOPA3vX2pZptSA,4.39
dLZeHh0uPNwZ9rr8oSq6RQ,4.75
IA-cJHXFFzzB0x4nieISVA,4.18
pSwP99Bkv6jjOTUzbOn1Sg,2.86
lAngRi4lwBIHmjCBVLd-8Q,3.77
hwB4sfkn9oKhFcoIOj66Vg,4.1
bD7kFkdlMSp-u6VPLJMWvQ,3.36
3f4iWELs16wiH7167-nCJg,4.36
Z1lPtIHU7bRoIvuVa01H5w,3.43
s5XBIeR6g12dSJGak6-B7g,4.75
rK7IL7sAE9HUnXifPvPomQ,2.86
hLGSG5ABlHEdfuvQsjPsJg,3.55
PMNbT3Y8KDt7E979AJMyng,4.24
JkHm-xBNa8KKNvWH5TKk4Q,3.27
ikm0UCahtK34LbLCEw4YTw,3.63
jccGOMPTOGS22Tp2m9PAog,3.9
AivhZeFM9EivrtQTc0iz_A,4.19
MmPOU8kbuwkE4NedXe-qZw,4.11
YZHCm5e-d0wu9ssUIipexw,3.97
R69oePjuaeq9jwlI7cqCPQ,5.0
slVCyH-xCSj4caCW5it3ag,4.04
8AT9WSphWIIC2k8lh__izA,3.95
pU2lBD_W3VNvpzKZsRzi2A,4.4
TmEPymvZ2Q9QCSJi6Q63Cw,3.0
-RGZxK5ZXk_zQ7KnaUOfug,3.33
ePAUr6xDxvMpG8eQfiDiqQ,5.0
ioTuTA_pI-ZgiM4uISDQPg,3.41
1VcKKccWPLsNOhyYGMkWuA,3.5
5CGPOxoH8CGpZk2LzIIsSw,3.67
VqSCQCva71Q-ZVcMsYfQuw,3.66
ktI0mSoUjsEpPJ9cDtvDeg,1.83
J9B3YCJZwi392PYYhWc0xw,4.43
c_wwf6CBduaVpt750ScDlA,3.81
onL6S42j3dbsvilahfOycA,3.58
7u3eL3IodZLq4a1ORGJmrQ,3.34
9z4sGAL1hu9rLJhcFZR8ng,3.71
ttahUKmCKWm6FF_aLJus9Q,4.08
yx6D-4itdAdp9HS1QPDeCQ,3.75
PfuPTOzx5u0vucw4fLllKw,3.87
8HwEoEq3YZDT_w3kcxiDew,3.93
NpHaZA0BDXcNy2rasi4BnQ,3.47
zXx53MkfnWoGbTVmAR57Cw,3.39
JkMOQaMjlBHMqp6gj-hL3w,3.19
ZZ5hV2jcxchiZo6C9AXq_Q,3.88
_uL7OiQSfNsCd60DrAf7qQ,3.87
aIbwrnrP4kTufADO-jGZxA,3.88
saiZmxzBIowJbMgPBW1Now,3.77
slp8VQWuW0Dq_azDCAshCw,3.45
SZyo9fK-aGvoEeiHxvOCUw,3.6
hVkQbDk61hmIi5iVm3IkZw,3.83
iKDDbFu1lyA8-CVlGLFHcw,3.74
H7ZxKvfLC2UvoB5GmJDv9A,4.76
LJPvRgTZWHlwpaYBauOOkw,3.14
IqrtFpXjwUhJNd28LUOOeg,4.29
CjRxbxRwXYnQvfQqe1PhSw,3.74
etErOxgYf_AZHfRwmbIkFA,2.58
eYoB6mEOCkraWM2vhYikvQ,3.69
z5g5Lclwt13_BO0BStohMA,3.29
vWCksqJJfYjGGdD-yb9qGA,3.47
PZ9FB1czAYXuxLH7eegBvQ,3.78
HFzJb1EnBsB6fD5s-9fXUA,3.73
fMA7GiSmixs0MICoTSFufw,3.54
gxOZMidTXSm2z_0AecgbGw,3.83
wLuDGMXytNVTF8ZU2gwUEQ,4.07
8zd88Ixed46J2Y1wgU0WSg,4.6
6SP-1gM4JV1tXGEe1Tu45g,3.92
T6D4ay1ID9MCTaN5-2g-HQ,3.67
EPRsyblhYfDZW6FlCRrUbw,3.75
1v8efn-Xez-sOnWT4uN0KA,2.8
yoDfjwyLi8jfyghj-Z7IWw,3.68
SlRP0wlWohWkMgnVF2D2hA,4.33
7aL6XWBInqZxDY8otQwWFw,2.54
oIVsVM8H273aoT1JUmsDIg,4.06
N2rvehlxiGV9uN7BjF1ocw,3.25
PTCJOtFcT0Y9nNJ37FV99A,5.0
kk05snSafuIFK0lsxoMNzA,3.77
QUlZ0qEpV3eYeZx_jMtnoA,3.82
M6oU3OBf_E6gqlfkLGlStQ,3.5
NWEKM2JBpPCtvGtIsRAgMw,3.82
7f-Qyv-7x_AJ9a6dj9osIQ,4.06
F1_EKp5Qc5u-m1o6NItJPw,4.38
8gM0VBG-5vlS7teGszclKQ,4.23
m2uaBX3VmZZSc3NyD1qyoQ,3.9
LhSKiNsXSItau9tgmRfzyw,3.67
ce8EIWnx8vBzhi8SrTdqCA,3.74
D0STkWuN5jd_fCA2sjMqPw,4.13
H0nYlvGjMA9szTaqIwTwpg,3.81
TkYC_SCoOxuqQU24EFDcvw,4.0
isqevtmL0bS96YtRzr2HwQ,3.6
6PHSvn_G2Bh5ZEVT6mMwaA,4.5
kos4MkM2h0UAdupVDuTziQ,3.85
-L0i4tIcOIbAq_gPvykkLA,3.52
4uS4fudBkPxlcXR4eycb-A,3.5
caLj8JifatzuBB6zbtNjyw,3.75
MfzQr1wAuA-Hj1eNHPqAgA,4.27
MzfQpcIfoS-vVR0HOX3S7Q,3.87
S2OY1vzzJjMnVrCkdoaujQ,4.5
taIivSuNH63GXk6Nw9rZdA,3.85
pLCTr-amfxzp3JXli3y9Kg,3.83
tXhlRAnR3_GoWvewfQni4Q,3.87
xFFmQTr0srCsnXiupIXT2A,4.5
0H9ne5frm1GjO6TjUwbxlw,3.89
l5upkLok78p-NQN_3uurrA,4.0
Laas9Ip1BoMGMlli1K4XcQ,3.1
1tGtT-vvMgZlMnjsWsJRTA,3.79
jKeaOrPyJ-dI9SNeVqrbww,3.71
SdatOTVxuQNY4AQx_xNkgw,4.17
DMtlC2TpVEimIn0D07HnUA,3.96
5jO2RMO-MYZDWTIYzr3dSA,4.4
k_5zju3SOPZKfQ02wrZTUQ,4.1
hDANOMKLeEqwzytjxAuZWg,4.02
ZuuSSCrYbj-vGIjqyzfp0w,5.0
5U0f_3zUi6Yy-bD6csyVjw,3.93
_qOJdvpDvU3XT8Rx6ELIGA,3.57
Brl48VfxNW-euavSmmGDkw,3.77
BEcT2wCP-G0LfkKZSlYdzw,3.79
3uU_6L8GnFOHTsO4I3oedg,3.0
PIH92hE32-AMbI6MpLEgbg,4.4
ks1ySl5Q0E5wou9Vcmh5iA,4.4
wEn3lI8-9k5I5Z7633Nqcg,4.0
0DT6uIuDUM30L2frlnZHtA,4.06
jnMII2mt0V6AM4_oMECyIQ,1.9
dfprRWlHx_GRUyCY5vmCbQ,3.43
5GGkZDRLB1PJ34unvenlHA,2.4
YG7IB4nQEcb_qNoMgcLBqw,3.68
-qEO4PkRNlkmQKvpB0Im2Q,4.27
Ak2jlINPRk9dWWazWUW2hA,3.97
sqYN3lNgvPbPCTRsMFu27g,3.54
48Kq_tPuNPTd4-d69yrQPg,3.14
tE6VVy1iAKjkvdP-QxjMxg,3.5
13xj6FSvYO0rZVRv5XZp4w,4.82
1uwqR1r9nMDgI6RZT_bL2w,4.41
wSWDShwN69X58ydFJkIeDQ,3.94
7o7vuRkJtnnipRWw3kft8Q,4.21
DWswYjx1cBNOCW48MlFF_A,3.85
k8_yraxwHMVNb0AlOGXOMQ,5.0
VyzwBKnq-LJ8OjvG0ZTwrg,3.62
7H67UajafPlYolAH05XhGA,3.88
ij6nIZVPwCvTXNUf6xf3tg,4.35
bnSf981FrVgSUAhshBo6Mg,3.6
1HGPIlOKLdQhgetMTrnluQ,3.89
f0AjiRoQCe5AHRYmdT2GcA,4.0
YUERe73OJ_hEwBZ-AIRO9w,3.0
yp90PduP1gD7kgCLWuQg4w,3.93
AoNL6jI2TfYob8V56Ld9kw,2.91
uGmQ6ab4iVpWn5m61VFhkQ,4.07
9jUZNC6W1C79nK2HCgIXGA,3.57
I_Y47QFSdnZwZuN6IygWwQ,3.35
8bs9XD_S41zGdWAKSijAtA,3.54
3p7Pgmofr46rPincUFrX3w,4.21
IwA0OycqDyZBajVGh5Z9-A,4.1
99AQ73xjFKBt5oMzw0VSOw,3.49
EMBB8MNOWflNio6hFDq5Ng,3.15
NmXOEr-_zlHGM0noE2Wrkg,3.88
g6ZEPqj8OEddVLVhk1sGWg,3.83
T7Unxf15tCDI3gXnzNOXHA,3.58
NxeYZjniNfaupH9OP2iDWg,3.83
je0xJ_qIZfaSXkEQKcnKFw,4.19
17PPxx8RxjOUD_nQZ1aHEw,3.74
3WNOVNlsAqHodHv8pGS-kA,4.36
on91ZE-U_IVRibX_dM6IQQ,3.57
CeEdhuga6NAu1BE46Aeodg,4.05
nLLNFEB-Q__YLg4j9sU1Gw,3.73
ZoNN4WeFrUXvlwaG5Ov_LQ,4.5
Pl4fs0QWR8FbnVNCzqF9lg,3.37
7KM2wSq3o0JqFTrRHgU1Yg,4.0
Isz7i9Cjrq5Ru0rAi8qrTw,3.09
8unVTD-_xDC52YsZzUJ3mA,3.75
fzkO1lGkx8MHhT8S4Rbg3w,3.56
VcIlVWhLQLlKoHfVhsA97w,3.33
zqnAdayPsak5dbLF2gEvNw,3.86
cQw4iMD9LfaykumvQxkUSA,4.75
CJOjw2P9zkPxOnnmrY6KjA,4.03
oXkbuOiN9HDS3WgOQONfRg,4.03
hIb1ikbIMI0t1EK4gPsK_A,4.11
0SA6oZiGH3hEJdjFtEqx9Q,4.38
ECtwWOp6UXNom5at7dCuhg,4.24
VgjgoQDmWTDXrWj3MqJRRw,3.63
JxytDdximBz9C1phOrd7pQ,3.62
DZH5pRRxBBHRT5tF1wQ1_g,3.81
BEhWehvv4OIz4sky-eOu6Q,4.4
u4kF4tOa3XMAY6BwsijTNQ,3.9
WavzQE_0yoy05hF-637EoA,3.72
OqgL64SkHicaRtYpw08r9g,4.0
HUsAVJOGZgsiJA265R7JFA,4.12
jWvzAN1czxypi-GM1KY62g,3.7
HkwfN9ItTrbyTEmkjHXTKg,4.04
YPwFl3RCRwr-kyN-890STA,4.26
hFtlFksrcLaWHGPNa6SmeA,3.53
tcDy6W8fa48aoFCyuWv2qA,2.43
woXhdtL9ds78_mz8mOY4Vg,4.18
KvVJJqmbgQaRPtzyi_84Wg,4.52
qaAmAU9T_t84UDGiBI98sw,3.53
3GU_u2p1OypHTGgUEcSxYg,3.29
HlwNuPHnaBbXk9bAUezf4w,4.3
Wn4cr3qd67lYL_aya4I2TA,3.96
hIWlVkf-N1Yzj7I-dfF7qA,3.73
Wg7_CNPjldO2QKzL9oAeiQ,2.0
liiYhDAP64C8uLyixBDWdg,3.75
hieVDOyVxxitOi1v2m1lhw,3.48
Vibtr-_DiDbwZqaxKK8SYw,4.23
s7Tm9oYWqRlBm5ex2OQ1nw,2.97
F5NvOP5YeKetvkYo1W4t3A,3.85
DrWLhrK8WMZf7Jb-Oqc7ww,3.07
Gcq-9mRx7lWkoHD4eo7sXg,2.44
Lsxn5bVFvLSARDeR0xGajg,4.0
zdDo1ZGwewj6q_YhnC4CeQ,3.71
L1t8vsdZp2q8JQ5MO6eC0w,2.5
kUKH7Mbah6TVgV_9LEnH0g,3.33
vTfT0q8aVgxnAhCl-CtAvg,4.5
LQ7qcT0TWlNFnLzdohhgPg,3.79
_j4PdUTEw7N3NXQM628ZKA,3.75
9eY0M7voV1g_cm4ddI4OCw,4.05
nJ5UZqX_WrP0DAvZ_aE9IA,3.07
1WETDRBnnaslCNteq4pcIg,4.0
xdThxKK4ERO54RbVFgWrWg,2.61
Ub1Nk-78ELccEIgGV6VGcg,3.71
nlUIgx4bf0Apgl6aD1xO2w,4.08
2h0A-NirfNl2p2SquFWYHQ,4.13
1ylYrKcGNA8MDkhNBTjHMA,4.07
OcQbvnwL31w3t4eFKRwxBQ,5.0
5jakJiTLvnUWRin5GK9q1Q,3.62
DW15zMg6lrCiSGwo04uWkQ,1.17
-wwNJ0zd82_q8Gh5XXqAEw,3.97
ZqAQBRnMzoELyiSCKTY9AQ,3.92
bswV-wIGU9Bw4mbxSPdykg,3.72
DHVpiCNvVVrLokPYFG-QVA,4.05
s0G9Z_P8gTSQF6uKgcOZ0w,3.33
1eqABVIZN5jcroowp3_oEg,4.41
RL9-QudgjWYw9l78d__uyA,2.56
Znu5KKqytHfmjbXfQo3f4Q,3.71
MIw9w6FUBPxejVNV2aTpQw,4.33
XGbKwEyIojBUB6wCBKQdoQ,3.5
p8dSifN8MWzbygrSqoqOyA,3.43
LhCSCjaCCKpofVxVA1uxJg,4.29
eJGh4UF0zHIPPLZG1NkpgA,4.21
g9Lx2D4fYM4Ld2uMO41HTg,3.7
nCy31UqpvcAe6zyzeFgtLw,3.65
ziXqSKECE6qefdomOKvIdA,3.59
sBTRua9cSwMPChiz72WWxA,4.4
VL-Wp_wba_BU3qSoRf27MQ,4.86
RL9bXO8nwTq4gM2kU08ieg,2.79
E57RFTo6aps4wYzRYwsH9w,3.88
OhZEYs9jzyiTaSu_CfeVUA,4.0
66tWp8ThwPATFUxYNPyYLw,3.69
K4UmjxSpiHZohl2MnkBuKw,4.43
mIGJ761YC06_haLeQ0rgdQ,4.16
TR2YFVnIM5UM38RuMy6dcw,3.69
uRgzENYa6NhmTZ4wfJq77w,3.58
KFftdw5Pfa1-Ne4ln8L_KQ,3.67
W1B7CUkPaO8AOuzDEjra-g,3.1
8Y58xwPu-PhkyqzFiGQ-JQ,3.83
WK2Jh-uBmeqH7oI9IxfSHA,4.46
9zuPDV5lge3dBTtYOHYvJQ,3.69
xCY9C6KN9xTDzKrow9iivQ,3.88
fIvDzLhs-cXbTKWp8P3eIA,3.52
_RN13rQ1c77hAi9LU7nwnA,3.9
8leVoQakIF9OfyikF7Yu5g,3.34
HeKxpZpPd_WweAuZSBZ_qg,3.93
pvdXGtu6sAPDJiCIhfVBDQ,3.59
CbtlzjG8Vfvh5cal6N82Nw,4.04
80OFMLRA0yW3sE4ciYg_vA,3.0
T-SKJo372IHScyKTlgpJhA,4.56
iPhoJlwisUKGGrA0QNmYMw,3.74
96qekpUBXmq3okuznAtIAQ,4.0
AMqz-URZwF-LPjEJ2qKLzw,4.0
NiP7xx83aAAae-R7nlhNWw,3.5
wVuavblHM0NixaJKtpSdng,4.17
tdNV2Wb0LrFpm1Yfov_Klw,3.91
BzCbKSh1Cv2FmHCTsZT34Q,4.0
tzCzCKTPUS-CQTeRIOuEDA,3.56
4gNloWssHqKRUAzPI_izxA,4.26
70RkhiEobIBK4lD8-_jkTQ,4.1
xOl9XXCTHvvEAmorU83myg,5.0
f2KU_Pwc3EzYaunvrACEeA,4.19
MfBHBiSNol6fsNU46AlhgQ,3.0
69u07iiOtbtRvLS6I4-DTw,3.8
-VAF4FC-WKd39_t_RV8XdA,3.8
D9aj6AjCyLp-zp8fozL8aQ,3.92
HslReRAnURM1qrOTT0kZ5w,4.18
i0A-c2yoHySmFhRV2sDR1g,4.48
j9Dkw4Bp1oBB-n2_-cQzUQ,4.22
LAZ4pgoajGT4kmDFUPCmcA,5.0
zn81QpflLDUaGZkCMUowCg,3.53
wDICoB-3N9f36HoytoRS2w,5.0
DIhxgLhiWH9nBqnnSBDeFQ,3.0
SGmFDTWDo-IZ95hxMJZseg,4.85
uizHf6WEhj6Wb1zg8LPeyA,3.43
QxKT6FphmApytQy0o8LVfA,4.17
Zm2k6dJtqKDz3pZ70SwohA,4.42
qWFYWalunBMpzJvw4WLvgg,3.5
WanLVOVBYZV-24xBlv_51A,4.62
3kBRJk0uWE4HQ9A0Yj2xYw,4.5
ULm3xTh4tmWkIWTLEyQBQg,4.12
JvAcIjgwz7HGtE_vgdoXkg,4.0
_1OTipGDKze-M0XaYh-kXQ,3.9
GrvldsRskqF-sx-xBN4nfQ,3.72
4M33P_JL-iXHAk_TEmZ8Bw,2.82
_TfzMPtfO1LZRHHedDsoVw,4.29
jOs47GO0b7iPsbYZe-lLSQ,3.37
8Kd7vWEPLVt2XUimuVx4gg,4.5
IODaFywdVYc5Zeaqrl2SeA,3.82
_PzSNcfrCjeBxSLXRoMmgQ,3.68
Gwzz8Z8-Xdfsum3aBOI9bw,3.73
DbU4ZOoZe8pZ_k5CD8k3iw,4.12
wNqwKWaRjClmcKsoJJRFow,3.73
eiQokO8ldzyb2GsyNYyIOw,3.4
41C6eUwQKg9WM0ZPvT2sAA,4.57
CQ30Xw9sQXpoQ8j-x_Hygg,5.0
3w-JiPus8k-BR5PQ7egDvQ,3.45
GhCA6N7sRYZHBr5QKAcCWg,4.1
oVWlHAwQBOqP0TuK6cifIg,3.14
hSEv6hOHIJt2kaFHr2vsPw,4.14
dXz7Eaw2D-Db1zgH-lXTKA,3.4
z5QQGDqErjMKD8XtM00s7g,3.26
M85wDqtAfQT3dYgra4H77A,4.06
4UUIpbOTPmu43wuC2aSGkg,3.41
uZbTb-u-GVjTa2gtQfry5g,3.79
3yc5JeWwQVhjx22Lx6OQ0Q,3.0
bX66Hej4j7Ej_5LtSwku9w,4.71
VURvHke7yvGL673wgcp9nA,2.98
6uNeagh9ljbwV8XRUn_cYA,4.53
DnSDTBU1wZZXLNSw5eQbjg,3.71
ewnwxqKtpDv8erOIZkCpjA,3.71
WJkmgkrSPMHTfDTD3VgqqA,2.95
GjYhx_UBsndqJ5O0P7y3cw,3.73
BrJcbK_lH0irQcNSNBEQHQ,3.53
Cys_EANL0zJ0WZfU25Pg7A,2.33
h2AKBbrycz4bzJ6F8V7a_w,4.88
KzFKfC6q_s7i6mUt8Q43FA,3.78
ImmzK5sLsm5yBOZ8WKxyog,3.78
Gj_398oemu73V9DEFSYZjg,2.89
2_HfgANoSydelB2FSExqWw,4.0
zGnNbnu-PSLzlQTjF_Dxhg,5.0
FopAKid3OBQQ-jVmY8HCPA,4.77
VovMsKbDF2Msflj1zPYF0A,3.4
j6nkZ1Ias1q2aQQ1Ikkp3w,3.64
