,user_mean
jB_tZ641WMpp1Hve7Jblaw,3.75
2a-7cf9r2WscwX4mdLogUg,3.94
0g6TyhGJXvLQNr7d7LsDnw,3.01
NdhMKo24kztUVgFcTcOWFA,2.85
GnqNc74So5Pc8C3hkA2hCg,3.7
tL0gBISWdQfwyAJuGBVLUA,5.0
M6oU3OBf_E6gqlfkLGlStQ,3.5
zjX3Bph1uSWtrhaLCuyC2g,3.83
doMDzniAOl1AaS34G63daA,3.56
5iakVo0yGFDKwUtql58PqA,4.78
5ABgADSO9_hwsJnCdua16w,4.0
C0WhCeFcuuBgKEHrQlyP1A,3.5
ClYB5q9F4S_otGL5NE6jVg,3.45
mX3qMBnEhOJ6R80vfjQMYg,3.95
vvrBA4jHwTRF-tFw8j-ASQ,3.77
mR1hWOIBRMJorZvZL6ZjkA,3.64
8VGcy_9Pbcn_oa0eCxSGow,3.27
mBD2aoj5SheiaK_QIcchqw,3.79
CQVPwymzvS01Re6O4DATGQ,3.76
h03KMK7xSP8UMnCLglyq1w,3.54
hSEv6hOHIJt2kaFHr2vsPw,4.14
JkUJz70emHJOM8XVF-stTA,3.88
_lA4GgcUKW1f892o5jGhBQ,3.93
ED8rq4vqflssrXbigIhgOQ,4.14
BOu31LPWIwITqG-Mcy7dsw,3.75
RQ97041ZHSLPqOgSQCv3sQ,4.4
O4nDIr51jTZKHiQ31TJFbw,3.86
1hCHgjCiQ3h7Fxj5V2c4sA,4.5
APLIPfq1Rf8QyhHHk2uAyA,3.71
1ylYrKcGNA8MDkhNBTjHMA,4.07
n50JchTjQuWyZ5zDPwLCkw,3.65
L87hrFVD-53NV8xRvoWfUw,3.72
sDmh5hby4A88czUNUFeJBQ,3.19
dUDWNtxVMYKPZ60p1L84rg,3.78
GjNDNAbmlFbER9ar7S4zTg,4.2
ybnN1rEY9Fm_p2SPkv_-uA,3.74
qzPuRA7YdZGPQJmgkN6hMw,4.62
VL-Wp_wba_BU3qSoRf27MQ,4.86
TBHbiXzo4YkE9hIBCmyJzQ,4.31
dHlNnMw5wAeH_lWWtxJGuQ,3.67
Ts367xA-JqA4s13qY0awbg,3.63
Wj0r9VOpoIyRpaa6y5XGmA,3.92
mqQOjNJ2tSoZtLHb3fzaCw,3.61
MwJVSTsUB-htphNZaIC43g,4.32
6H8uMD4XWiSOzHXFzFwB4A,3.74
1YfyLNrvBJDjhlUZDpBLMA,5.0
3iuZFgxUFKLxOplkDrFmyg,4.04
_QiMEhnlQUvCyFLX3UxCBg,3.86
nYzUbD84BATuZCGCxnXsbg,2.87
eiQokO8ldzyb2GsyNYyIOw,3.4
xU7n0NjHdui0VQShuxEXJw,4.13
uNbB1uR4EBhmygUc3IfPAw,3.71
48DXrpTDt2OOpLt-9rsFoA,4.0
N8espxAsXtnQwrV1N6bTEg,3.73
Da4aw-NF9ond8U6XYRmT0g,3.49
wEwU88bt18BUf7DhHDRbHw,4.32
5U0InJlG-CoZeikFUUl1Dg,3.75
m5o-T-WvDFIaNT7-tEpjtg,4.2
bGjGAC_emJT3hWySi05QXQ,3.7
F0dO68TECqEJBhBJ4P0qVA,3.49
y96CV_ML3MGld3asJxzusw,3.67
q9xoyA4YVf7GBjFh2pRP6w,3.67
_CqFiqRtltyla08VndhBrQ,4.2
2XUzWESdjzJ0fsJ0GB_FJw,3.18
WaT_uYq3buTlK-xNFUGOYQ,3.73
fAiVqZv7P_oc5CzGMX_G9w,3.61
W_QXYA7A0IhMrvbckz7eVg,3.65
qwu5B9anH4AlEtau0K-6aQ,3.74
LOw270G6N5J4G_sXcebT-Q,3.69
ffanvUeGxJ9-GQCf41BW-A,3.9
mQba83gB018LlGt51r80ZQ,3.82
lhuRttEpoSjvIDjUNzCkFg,4.12
z1tNqF5qJRpibGj-9_r9Ew,3.69
_tBu-2i9uT6LFxh-TyEOHA,3.33
5KF1Tdo0ZTwyvzpv6LLWUQ,3.9
jIHaXo4-KR9kvh2J7eMkIA,3.27
BVR83V7Rag8fDRXPKJYRjQ,3.76
2ziJA4_AnTCAPIXzkq10nA,4.03
7-ly4LI9XWLXkFiM2vHxrw,3.68
lhvFynuv5pyc4XdFNebqGg,4.77
mmJzZPMT06-4jRhf5L8laQ,4.1
_LEQt7oTVjiaXyVHK_MM7g,3.68
ZWx9uGzEGl0QzLUHI9rT2w,4.0
re0DJDticmhO6240NfuwEA,3.37
TA6CcCUag4lftPJDuhhFuw,3.64
juB4dIllPpM4Mt4_x2SErQ,3.81
vUGTi-7GSlzfS62sHQ8svw,3.8
z9ElwRAnNDZ0uDq36wjocw,4.25
17PPxx8RxjOUD_nQZ1aHEw,3.74
QjqO6Qg3m187XHHs1cznJQ,3.61
UwFyrEm3B7WnH67Tq-Tx6g,4.0
PIH92hE32-AMbI6MpLEgbg,4.4
FgkmsIAmA3uKx5bLNkXF9A,3.05
GkWuTgewni9bzPM4HUCO-g,3.01
ZUERBXNzvZMGyu02wlIKZg,4.06
qiwJjgpZ-fgGYFU0Ndh8Qw,4.5
4_VfRFPkaEf0jhilb_piHw,2.4
JBlcfu6tqQ5l7NmkyFVv9w,4.03
SINn9supzIkv77lgB4OnZA,1.57
8rHnrPtIi1LC7KI2X9eIBA,3.67
-ZGPvPW5gUc1ub_FbaVFDw,4.33
RdZwXJY6IlCcnLdJPH25yQ,4.33
P7Zcg73x8FzszGEiC9YPfw,3.51
waD2euOMPTnTzQ0thq3H6Q,3.74
r3_JcUFWGERe8ytAHQPDyQ,3.67
swJ6rmmGx4DCxosDfKTElw,3.51
RpC1jwOttGJcM5TIgscMTQ,3.06
IC_herUwBVQ1mt8Pf1to3w,4.29
bK6v8n3zyycr7Eo0-PHJlg,3.17
3zP6xCGc5eSeimDfugRYAw,4.0
LoaI9fEe7MNsek66-ANP5w,3.85
RPmD2ecegyUhzptdDXIFKw,3.8
HtLIKSlKoKoxv86ozIIX7w,3.86
s6aZyQTXX4EzQW_Sacx2AA,4.14
3VNcUOix40nWglhL-BnFSg,3.69
EkjShZfahzBHvkCfphlgkg,3.48
15cUUq1KnmjYOPoEbbydqA,3.97
ISSbSYAIhvX3Ud4t8Tnczw,4.15
JjweKRcu8DeYTah_KHsT2g,3.69
sQwgFhirdCt6h_g1rbjHHA,3.94
Gc2D5JdO5mvPZCZyI2Zghg,4.0
-eB0ODD9xBblg7f8PhP8Gw,2.47
FG7T9gAFiW53Qx1_R502QQ,4.0
_GVAV2LjUWEs9fGjslex_A,4.08
S-Zbnoo0WTWqyeAlMra8Yw,4.0
xdl61MWMguYRSunH8CniQw,3.84
WaKJgfx1RhwkGgN5utOh6Q,4.14
QynSKKOsNFt_-GxVoKx19A,4.04
yEzlmDFbVrTI9R4cZTaUrw,3.52
1gY1N3pkxTzh7kK4BxANyw,3.68
YhkpGX0LPsmxR0aycm1pFg,3.74
yhGfcKunPjcy-v-1ppr6oQ,3.41
f-WfffF_yXSKAU6kw6HysQ,3.86
NmXOEr-_zlHGM0noE2Wrkg,3.88
YzNZNgpOy9tthDnczS_ajg,3.84
KmgUyFBWUdGnIVwdk0hdDw,3.2
fgrzZ0wl3M1D9nLAygAtuQ,4.4
yQ9GkQjJK3q88DjQxwncXg,5.0
VfC7xpsYCkgNwjlaff5GmQ,3.75
vwkbXfn1j6yDGcv9VgePaw,4.56
_Q86NbrhbBGYcH1yqqvnuw,3.83
eYoB6mEOCkraWM2vhYikvQ,3.69
slBhRBWNIb4mjcLy8LLkLQ,3.89
1HGPIlOKLdQhgetMTrnluQ,3.89
-bBWxXTOqxbxS0BCIXdI0Q,4.11
OM5h7aPuD8umL1c1bi19AQ,3.57
Gd1Q35OWcLZS1W-cKtdVWA,2.95
bWZRls8Gsi7FKB1WpPx3eg,4.5
pQbyx3VDl52eGR2mKd7Qag,4.65
t3qsjX7YCa3z0vO8mODmQQ,3.51
iTMXsybE3KB0kALbjmF_Eg,3.53
_tYBfde1tz-Q-b_bcVzMRw,4.82
RHX2qpUTOv2usuckZIil8Q,3.23
pUhzaeZmNU6KvcdvyDy2dw,3.0
ZP20a41dAYlbHGrFjXndXg,4.16
UsULgP4bKA8RMzs8dQzcsA,3.52
hEhO0y1ZfnUqvUpnymklbw,3.68
72lSH7LyIdaPzqZgA0v7Qg,3.75
tTQwXGXwGrcEnrJ4gziGAg,4.71
DhpZyyIsy8cEtOHX8MERHQ,4.6
pS5SY-at5K5Kjcoj7TxF8g,3.14
_Lz4b5QL0K8ndeyz2vxslA,3.9
PShy2RYNadDUhJf4ErOJ7w,3.81
rC5ZPQrnoYrbB-jO9-mKpw,3.84
TzG6-nMD0nh8gATt-ZaqMg,4.48
JZ5JLPR5S9N1N5kMzIGeKg,3.52
09ZFWm0feqpxfH8INjSsng,4.27
e9d9EQqOd2-NlX8WFx0aEg,3.87
OZ4vmruH-9a_60I2qANtqA,3.7
RAWy3YCE-jwfyuGvwzUaqQ,3.79
l0QHGP9P74wYAQxhMEwIUA,3.54
pVDAcUrUBTz9RGselQfofg,3.23
NCUcdDi9HQNkpdZA_970bg,3.56
IA-cJHXFFzzB0x4nieISVA,4.18
kyTt_tIXiUU9FKPn2Bpxvg,4.56
cXnWZPcrtHjKXbcNzulg2A,3.55
bpfxmW8wK5aWY61c_5E77Q,5.0
vDpNMIiwVIBmO8kbucC7oQ,3.95
mw_Ysgwq9KWoQri255M8rQ,4.5
QfbqGk9omEEsbaEpjGXVLQ,4.3
pprq_7lgBT-WDFGPQe1a_w,4.08
Em2fdcWI-OW4ibvKnROsww,3.5
sfutLqL8FsLE_iv5IM97XQ,3.44
yx6D-4itdAdp9HS1QPDeCQ,3.75
9qB4q1s6c5AEoperHdNLxw,4.3
d0j-icp2cCAn27r3ovR7Pw,4.03
Rt-M0Vz3xolu7Me045AjvA,4.43
vJw_UJQpR7eUI1fLqoZg9A,4.44
x5MtSDPP8VC2pTlTNF4Tnw,4.17
mODRlE6YB-qdmJPoJ-WcWA,3.67
MiAANDVksTAFJ7jjZyefBg,4.08
inxWHYGscfzDQHTPlzGSSQ,4.0
5_JuHOYNL3skhzxZzPESSQ,3.68
Mva8f3RBztfxUQoUi47SnQ,4.17
wjLVSNHQP7Y4b1VN_PyPgA,2.69
MAVKUoJCh522xWoqbtvZDg,4.75
6ZA2hCj4DF3iMeyV2yUE8A,4.64
wRRVIAIo8AbdayfvWky7jg,3.56
zzQ2b-9Xu7-Tl8PNGZuspg,3.89
FjI8gS1kKPTXq_lqebWyVA,4.0
h88uEsrXNPSf87XqFypzLA,3.42
gWZldnzDeinTsXTvXsW6bg,3.65
h7v_M_0-YVpSVZ2WD7FpAA,4.01
YgucNL2tibnjEmDLqHPqow,3.84
sljlQDKEhsHDt9Mx5B2b9A,4.12
knAD49enlJ7L0U4iDSL5uA,4.2
zLIV35n1gZ4fg6cGSRqNIA,3.67
mZoajxG_bTa7StDSxCFp4A,3.62
zjVOnjc7uEoDMOTepWUSMQ,4.4
vAyZG9azrT3bGBjC5hHBaQ,4.36
FhxqobvX5W4z1yMSeIIiJg,4.6
DfsrWRuuiET_-CEupb5NdA,3.0
VyzwBKnq-LJ8OjvG0ZTwrg,3.62
mR7LQurf_awsKqDK46NRew,4.48
2kceAwjbj3I9XOeQPF3lMw,3.73
wVuavblHM0NixaJKtpSdng,4.17
06LFXTzxGQkYbJMlt-bBLQ,4.0
9v-aHckN0L0r_7pC2Azvrg,2.8
eJuwXskIZgYONY5V5gyJsA,3.83
PzTP2RCSdBrZLbaxXgZ3kA,4.18
acOfAooftS7jdWlhyI0CQw,3.9
AtnYGQjNY2cCSNWt_LY8nQ,4.12
CBLj0Bp6nsjF9dcTfnjivg,3.57
Leb_qEICS1GrUXfN_XauYg,3.67
pt7XR7rzUWQqzz-KLDJ0og,2.43
ZVknD9b5zcj_IL-2wtYwxw,4.14
31tjiU793jocP_DKwn1V8A,3.65
GlyZqaff1iXpY91JH9gYcA,2.47
yQ-jR23iMPWd5S4fWkh7Ag,3.51
mzfFBcA_qvCRLpZHAmF3gA,4.27
2OLdiDZNdrPkdjp1WmW0-w,3.29
u9NdhtRki8C0hbcDUACzLQ,3.84
sHeD1MXfvJsLSOd9vwQyBQ,3.64
_p9EnnLQg6KDlIRU2fYEJA,3.21
m7vtKWpZ9wdEQ95wJxrMrg,4.08
ohRev2g3tvXpV3gBnhC-og,3.86
Q5dlLCEni_my05az9wIptg,3.42
qQb4pg5uqvjMOfGPWbIkeQ,3.7
HrMwMgstAwchQHVpj8ZmWg,3.96
V6IrZrvfCY2P8JvH7FM-tA,4.35
3TfUt9zODOPjd0jSTxuVtQ,4.11
QnMPMD8Nh3ErZGfMRGAeYg,3.59
B_AKpAJ6qeESNauSn0DJjA,4.0
oCqlIxOE-NztB26gkoFsXA,4.0
MEgDe_OUlcwhSEL7gL86Eg,3.73
T7J9ae0wTskrI_Bgwp-4cA,3.42
aEADCw2gYHnLjfx8--aPFA,2.67
TCnWZgGuV3oRsXb_fJmoZg,4.14
hnirQYfI4cjrzSMENyQTWw,3.73
5bs9-7Fwjuv4HiQNFVZTEw,4.13
JJWTT7VMxr2H-22zX3dR0g,4.14
ai2W745a8wrLHJr7TY0FCA,4.29
qfKtIq30I6wzbokZ4IZ7VQ,4.12
Ovpa3S8xD96dLE5eDxcxJg,3.8
Yb29nRv-CP8wUUIYSuDFww,3.6
4E_nPWw89FLFHdNsEgMH-g,3.89
DRO4k85yzi5cvsqWGuTXVg,4.45
WWxCMDn8rVHIrIFoKRcRDg,3.65
SI3UVwZEAw_6wztggAWU7A,3.8
DcfmUIBBfClOte8dTekVbA,4.07
1g8Crb6WGQUsA2l2X3yVGA,4.24
80OFMLRA0yW3sE4ciYg_vA,3.0
fH1vGTr23h6Z8ZLWqRYpEg,3.09
1I3KgPkYr3_4QNVdRN3bJw,3.75
7ehXUDTC3sgegMkvdjzXhw,4.0
67QGJdqABqaSEsQR4esrsA,3.8
5hIcclyqd9yelg2BlsiXBg,3.88
mE2ll6yfwUvy-W7To3E0AQ,3.63
kDd9xHsUOg_HYOvxkQcnXA,3.36
zYZ3jxyOS7rHJfREQJskfQ,3.77
RvyTTpBLqd8yHomBTW_Kpg,3.8
ohyH0y6PY9WsV4cPj4Fh9g,3.4
gq_G5VCDziyEV2-bzGuqzw,3.64
f-HPPzAQslph612-4iVeCQ,3.76
zG7NW5vCKJZRcBR95qEuMw,3.68
mUYZbOJJVvPHaIsiXWjZ1g,4.0
8U6I0GuBasZa9rapy2H-8A,3.88
eY5sepWYYYbAmitp0CJ9Ag,3.95
xUtiHIjliuADGcPUuhxSGw,4.2
sQCrEqtcEJBUDx_1hS0YXQ,3.23
2bYed9QCeJfCekV4tPJABw,4.29
67z8bv7gkioAnwk5XBX-Gg,4.2
taIivSuNH63GXk6Nw9rZdA,3.85
ImT20Kp9M5S3SgmejnBsLw,4.23
34gJ_KlP3RM6jotNT6TcDQ,4.06
C5hDZleIfHtcXS9p4ZYBuA,3.97
sbReWulvAhVSOWB30xHmbQ,4.31
kGgAARL2UmvCcTRfiscjug,3.63
KW0Nq1aGGLeP5XpvTQPshg,3.76
z06IHGXI_ofBc2DkAbCgnA,4.09
PhWqfjSTannHUGbJSGFWYw,3.96
1VcKKccWPLsNOhyYGMkWuA,3.5
gFyYGunVZQNkxjTgkaRQVA,4.88
J8QKQshbOYDxgFR9MwCKYw,3.05
NWh7AAPcOmAKSFOfukEsSw,3.6
7BbaPeG5jdtof9kF9FTlKA,4.0
DmQsIAMTwdj7hXKXLnD7EQ,3.54
DNXdO9-uDc9PKNXTICIZWw,2.8
-Dc9up-WyQ6XrYTjmL3GaQ,4.29
dp7543LZcoOyjK1y954N4A,3.18
7o7vuRkJtnnipRWw3kft8Q,4.21
5saa_BOghtL_vWCuNyJ0Qw,4.0
yBUcPjB9W3bo-4Erqm5KOg,3.64
qhuiYov7UwAPDibrlg_Cbw,3.84
A0O7UHxcCJJXIYJDBGT_hQ,3.25
9aEzLJUe-Fp2k3LQf3oOAQ,4.2
RFxGMdmY1QusSsLPCVY6Vg,3.82
xZvRLPJ1ixhFVomkXSfXAw,4.21
8lFmxaXLNmOkS_yqbe8XMA,3.66
B7mOEA-S2acoo1S4t8wZ-Q,3.65
e5tC3XMwxHcBPuddEN8wnw,3.43
sPEFql7fLp0oouFxnooGpQ,4.02
jEZNqvXjHcSaNtS1XkUz3w,3.69
AeucYo8J-rZjcq09Wuqsjw,3.93
bLmJg9QDwL02rOOL6ss1OA,3.59
CzCjFMeJdS5sugQJgcQrfg,3.08
SWoWXML68esw-UhHRjLBQQ,3.69
iaxdu3MAmzB-sFaXEgwnyA,2.4
D9IbFBww5VL3NBiKic4Kqg,4.55
AHsfTiLmnTBRoPDaolhv-g,3.65
uqK3yvpg5Evk_XgzMW-lAw,4.21
ix2q3b4FcbeV7L52Lxj33g,3.52
T0blTqTnEs01-evKHcSDFw,3.13
sKK41gcImuI9ykeIUR0pNA,2.4
2rlBbFPHyZjXSFSE8r551w,3.43
ukBxlaYK3Aizq1czq1EK2g,4.08
0cOh3F2ZwS-lsD5WatDIKg,3.45
3FMdOQ2g9ANQgV33FtxW8A,3.36
N1LxItfmm-AfeA8YrJiPTA,3.75
0oCGn4N3SeUlEmmMPs1yYQ,4.14
benS2WXZOiToPseH8La2bQ,3.1
rxyZ2tWhKWIx2CEMs5H1Ow,4.12
IajbWwj6l-KHrfSEwZBLgw,3.38
p7dvahRPZIWL7T6pFA_0dg,3.06
vwndetc7KXo8Ld_muTbGUw,4.0
28MSq7NWzcLCGYXkX2p9KQ,3.53
Dcv7XF8K_QNKaJJscyQczQ,3.45
8bs9XD_S41zGdWAKSijAtA,3.54
caLj8JifatzuBB6zbtNjyw,3.75
cc-NjTz637u7EtFd83dn_w,2.86
ncFbDwW5V4RfoEkhcAPfBA,4.43
m86FX_Y3hUFTyolH4lXiWg,3.93
-lIkXIonjExHUSuYvJIyDg,3.61
MxeHhDzPsO9P8swTby_faA,3.38
pNNo7mVPI8j3HFCw9tuzPA,3.8
fxiCgoph0sakobXY9ZKFqQ,3.1
27ieBXHQocroAXIBHDGKNA,4.31
v3IrMAMxz9ScN0dtU_eS8A,4.18
nnbEhogXiXad6UN_3bMM8A,2.71
HY9qpAamqLXFoa7xMwNntg,3.62
bX5mIrDlyD8ZabvF_An7FA,3.44
HnlVxMJUFt0senwi9mYzuA,3.29
3CKkDPMS9Uft43gB8_iBIw,3.91
aJmhsbRo5DPNkqrOYzuyrg,3.7
IdcwNulMu2xQN8JDvm67SA,3.57
t-27_YZKsk9tMbAiwQKCwQ,4.37
OMC3DRyGrDbq-oMtdRAH8Q,3.07
fksrAfKZYrhCzOjUIoFudw,3.81
hLvf2jhy3LK1Je1LBZAcGA,3.8
fk8Q9nMuR4NmuvBTPq1cNQ,4.08
ND95DgvN7ba8MabfXE3lsw,3.82
XrD_RUiFeKsQ63WL3l_crQ,4.86
kRMZ5hV-3OVkxdSh6YNw0A,4.62
dym75Mq5WpaJgXXOzQn_2g,3.36
dON_lymZAFx3jmq5yVobBg,4.3
aHL36R03gOeSl6wgey_Hvw,2.0
9Egprvw3f9UmfEGW5azU3Q,4.0
A8e50wVP7xcz1sWOE6gEbQ,3.5
n1KWJCpVeoTrzcN9iATfKA,3.59
jLjBtvsSbwjFxv_GPW2ZIA,3.63
xqQMyOzggrDR3vQ82b79tw,3.7
sDDVSSr9DZFGhexEt3ifnQ,3.55
jqVeTSin5GeRm0ceSg-PBA,3.73
c_wwf6CBduaVpt750ScDlA,3.81
B_4H__6wcNBSJStdbYRKWw,4.33
J9B3YCJZwi392PYYhWc0xw,4.43
slp8VQWuW0Dq_azDCAshCw,3.45
_977TriQp2lqEBv89FuNSA,3.82
79MhROSJ1U8KBCupx7imRg,4.09
B7VtyrGlLC43FcGQUmNgwQ,3.6
J6znf7lizfUyLtwb-46PEg,3.22
fczQCSmaWF78toLEmb0Zsw,4.0
1NppMyL-2RXQvHUExIjxdA,3.52
T7Unxf15tCDI3gXnzNOXHA,3.58
LdhwY7eudLlx1KFQQe9GwA,3.85
zYaD3s_-6WkG1C10vyDvzA,4.33
3w-JiPus8k-BR5PQ7egDvQ,3.45
ZmIgP4U4Ht9CYmNX0_zP6w,4.1
fdfax5deZnM-pmeiyhIJVw,4.23
rlcJkEoYzuiS7iF5XfXCMA,4.24
KA-GVrDP0huPS7zs5tmS1Q,3.14
WrP60_4xzolbZ4J0jteLJA,3.33
nBtmZ6y72o0uj53WvEu_9A,4.06
p9yH_eQC3C75_Q6cOTTwwA,4.56
SiYr2TarpYU55qddf14Guw,2.0
35_ZCjAbIHr_YyvVipmkLw,4.23
DMmskLAvRS4wZDQhXRL0Qg,3.89
htQ5cdzlNVXB04zfdyvowQ,4.15
n3owDxbciySivULJqOyK1Q,4.01
q0KigjVBtb6dfRjX3QJbsQ,4.33
53Nh-_bsrQFUtj_pkFxu9g,3.25
6qTA7oelKwpevf1lL_bIVA,4.08
kMiQnYFmAYbjHyyIPGSwoA,4.12
pJUdG8KPNfZOLdVqiWIpAw,3.09
-raymRJkFAvBYFMuNuk7JQ,3.06
0cYm4CW2l--szcovxF4BOw,3.33
Lp_Ykqfbv5Q-oyGYlMGJRg,3.94
renfVZ7QaPXyqGxsn3AOlQ,3.93
wDICoB-3N9f36HoytoRS2w,5.0
Shbh-dhEjU4J50HHkParLg,4.2
RBfOwUIsT0T3ehJCl8qYKw,3.67
qltgvF9T14PALwgVh2WAmg,3.54
xjsIKyqLOqM8DyEhYh1IoA,3.67
1BW2HC851fJKPfJeQxjkTA,3.63
HV9LHnhcpKerGqmLk0MpAw,4.0
BkHuRU1JsDSj_vi03CBB8A,4.92
RZZX5_JiCzxX1ntD5oa7xA,4.04
j1kMhWMLZ7Ox5NU7iSbFjw,4.06
dYj2bFCak_Q3TXN4aGHZeg,3.85
lucdMCLYZwtOiRNVrDHK7A,4.44
VNR7mISfN0nTSP9iuiR5pg,3.35
s5LMjF_PRt_vTM3FKV7FXg,4.33
TCHjDUFtXR8s-UJyfdl1XA,4.56
7wyUOnrII28l5_Bo5xPn9A,3.5
FmwWPEQMcxCGI5K1yqAXaA,3.69
LcWp2WChE9HpqdMEM8D2VQ,3.63
AIWn658mehwltRRQwe-RHg,3.91
1hWHhHeesAhiz6NU8EYnPg,4.3
0UCWOfFSbSk-tXPd17_Wmg,4.11
PPYuCKkGHtcJCW0cLAYJxg,4.38
kXT3pVtElactR8nFmeLbbg,4.38
KYCW5xpBif5eqt-jvIHTdw,3.94
cosbiB3IZGD6-sRVbD7Thw,3.73
ZVBvgWyq0ZP-Td2SXMeDAA,3.27
CtdGwLKodWXumk3ToyPckw,4.07
HFTmwmRYMmNnwpJ6c7077g,3.75
q1ILiFfzpaf_UapvlFDn3w,3.85
kpdpcrEauxA2bhg-f05W-w,4.0
8TYklAH9fu2TPnzsLixfsw,3.6
iO5zZNYhiG8IodSETOnsyA,3.88
W6DOG-ARORBwcD9erME3Uw,3.86
M7B2A90idij3HDfCvfEBWw,4.09
GE-34FoRSTKuw8OWBc4YrA,3.91
ATlqgcQwb3XzvDnq3Lv-0A,3.72
Ofxlhi_HKp7myFDpwg9aIA,3.12
hcctCQy3bdZMezrUKkZLtA,3.82
xOl9XXCTHvvEAmorU83myg,5.0
OjdKNGWyuNDEJJwNs1TN0A,4.3
RE_h-saaso1RXQNGKG-Raw,3.83
KucBnMrhalzxnD9AWrxwYQ,3.32
Vyl9tU5OeDcZND37iObmOw,3.65
GbGlkDZB21yRx1wox9XuIw,3.88
hW2XQMGHy5_TW7dnijZR6Q,3.64
qQns9dP75RNOWOVWI_ZKZw,3.64
ptZHJS6B2bQBGadUbPpZVA,3.86
OUME1h-3AfZTxx2EpD_MZg,4.0
0SA6oZiGH3hEJdjFtEqx9Q,4.38
NWUcC8acMnuIBwD81PgIWw,3.0
9gKoIZQ4Do9-hszvCQC_JA,3.65
UV6WkH0W-OC_OVEeN9GD3g,4.35
Kdeqlwybc16-79y_BgfdvA,4.33
Mmew2rqnwj8FW3qD9wsaQQ,3.96
sc_Kcz2apQ1IJa9moO8qvA,3.7
tpOgdsqWcrlFyQSrRIua-g,3.45
lHbeDjwP3jUAud5598-WXA,3.52
N12QWiuV3Mfru3f8uPCY_g,3.67
WCKZOvJ0rBRqI3NfCnh5Ig,2.46
dhhhnpr_elfbD1xjMfAEjg,4.19
BaHlhZ4dUO1AUY87ZXY6Tg,3.4
kzZwpWwtvC4U60SX0kq15w,2.93
gwTm_rPg8CJT-RUt4iULGQ,4.11
yymCqlD2-D5w6lTNGgCKBg,2.33
PmnXHiOiRqgjzEtYu4_46w,3.72
FktbKOzznpoKTNXMVtc8EA,3.53
wVSGZN8d3ao4ad97kEDzYg,3.25
cEIeuU0-4fX0Y4qCUW3PwQ,3.82
bSOYwOy9ilck_gjy4VeZEw,3.43
IUWjTmXc3wLVaMHz33inaA,3.87
qDBaslzhTlpzOPg7hARuzA,4.31
hs8t_DMnNNpf_wXtFE2xpw,3.95
i6b5_vf-hmSwdo-xY5kQVQ,3.25
IkC2BKzADqgPlvaac5gRHg,3.55
dy72pn6ELGNNr1eSg-Xn-w,4.56
PM7ZNU33Hq4cNziz8MURvA,4.32
70RkhiEobIBK4lD8-_jkTQ,4.1
jVMOg4mMTEs8kzpwtz7Qkw,3.84
Lp8fW8eyG86P1TlX6GcpVA,4.6
JkMOQaMjlBHMqp6gj-hL3w,3.19
f6q_pSwkHMNbRusrX5Pkfg,3.28
45V7-1r79DEG0HbuaKYIlg,3.85
VZPB7EU00lPxrzKuyOqQAw,5.0
QT-7jpsEuCR-pFro59KBtQ,4.48
D0STkWuN5jd_fCA2sjMqPw,4.13
EJu5peGoO4tzop0pQtgHgA,4.07
hIb1ikbIMI0t1EK4gPsK_A,4.11
N6q91wGo-JY1yo-fMycjGQ,4.19
uZyzPG8Gkjwld9fHpPBd1g,3.79
1RJORk4w9jxxWBKzOvOptw,2.97
czsmQRXhXy-S40cKpEk0Lg,3.86
SsSkf4FSY7Y4tp15LofP3w,4.88
Bh7gtC8Spjy-49mHXbGAvw,4.34
r8SH58gj896ATqi-EM9mww,3.62
PdABgIHqjXj3exIX3VGx9w,3.0
PChW70fcOcV4IYgiwomYqg,4.0
bkqcHALQmLie8p8bEAiA5g,3.64
iD4jhROZcY4MsUXphSTfgw,4.5
usqkiMaReCzDY5LTjEIKBQ,3.46
Q7OPi-qS6eZ6zz6yc13R8A,3.32
cJ8sSqRh7CKpNpQaBB2uSg,4.06
t1O65af4FCQ4Ddm5iWdh5Q,4.43
1Am0pv3HWphO6QVycWHL1Q,3.65
I9Y4ZQoyqekl2Ojsh7nmQA,4.2
CwNFSTYMitNBkw0k2tHWtg,3.4
mEgD2AGWGKD_gs-Jf3Ypew,3.95
Nj4hLqsNh0vpIt0-HwakHA,4.0
_X1zedRYJt_pf7fosmForA,3.33
pI6PxvGyrqrHGO6KFl63bQ,4.2
PBxgmhVs6eW67xgL5sL85A,4.0
DzD2p4Ec87NQvVwlpEdhJg,3.6
0aQyjVmcytcjkiabuhkIgA,3.64
sRMG12fVSNEV3v--hxv70Q,3.6
XREwm62YjlubaZjO0o240w,3.5
I3xKqgX4XDiz72iUO_lN1Q,3.85
SMeQwT7awoyAO9I4x39Ztg,4.29
pOl0ZOiPXxYX5OVtc8WY2g,3.73
bq1fa6fmeFPXa7qe2pU1Hg,3.65
aPv7PCJNMJSw20DR0959wg,3.15
oJsnqRror1DUmi3jWgbwaA,4.14
iEuLOmNVXgwrn1fkqRedsA,4.05
rBJ2ZqxDAA1mxb24JEK2AQ,3.7
KI4sBf9jWLs4aGm_mIsFQA,3.81
GGx560YuuFyrRo7X_-d-Vw,4.71
8gX8VpBo0dnSlKkWIdhIrA,2.84
bYdUMQluPbp_zbIs_RLYDQ,3.44
pEVf8GRshP9HUkSpizc9LA,3.85
